 486 "parent": "http://dbpedia.org/ontology/Person",
 350 "parent": "http://dbpedia.org/ontology/Scientist",
 219 "parent": "http://dbpedia.org/ontology/Company",
 154 "parent": "http://dbpedia.org/ontology/Philosopher",
 149 "parent": "http://dbpedia.org/ontology/Country",
 106 "parent": "http://dbpedia.org/ontology/University",
  99 "parent": "http://dbpedia.org/ontology/Artist",
  87 "parent": "http://dbpedia.org/ontology/Writer",
  83 "parent": "http://dbpedia.org/ontology/Organisation",
  81 "parent": "http://dbpedia.org/ontology/FictionalCharacter",
  77 "parent": "http://dbpedia.org/ontology/Settlement",
  70 "parent": "http://dbpedia.org/ontology/City",
  61 "parent": "http://dbpedia.org/ontology/PopulatedPlace",
  58 "parent": "http://dbpedia.org/ontology/Royalty",
  51 "parent": "http://dbpedia.org/ontology/Book",
  49 "parent": "http://dbpedia.org/ontology/EthnicGroup",
  48 "parent": "http://dbpedia.org/ontology/OfficeHolder",
  43 "parent": "http://dbpedia.org/ontology/Software",
  42 "parent": "http://dbpedia.org/ontology/Language",
  42 "parent": "http://dbpedia.org/ontology/Film",
  35 "parent": "http://dbpedia.org/ontology/Species",
  32 "parent": "http://dbpedia.org/ontology/VideoGame",
  28 "parent": "http://dbpedia.org/ontology/MilitaryConflict",
  27 "parent": "http://dbpedia.org/ontology/TelevisionShow",
  26 "parent": "http://dbpedia.org/ontology/MilitaryUnit",
  26 "parent": "http://dbpedia.org/ontology/Award",
  26 "parent": "http://dbpedia.org/ontology/AdministrativeRegion",
  25 "parent": "http://dbpedia.org/ontology/MusicalArtist",
  23 "parent": "http://dbpedia.org/ontology/PoliticalParty",
  20 "parent": "http://dbpedia.org/ontology/Magazine",
  19 "parent": "http://dbpedia.org/ontology/SoapCharacter",
  19 "parent": "http://dbpedia.org/ontology/Publisher",
  18 "parent": "http://dbpedia.org/ontology/ProgrammingLanguage",
  17 "parent": "http://dbpedia.org/ontology/Website",
  17 "parent": "http://dbpedia.org/ontology/Economist",
  15 "parent": "http://dbpedia.org/ontology/Town",
  13 "parent": "http://dbpedia.org/ontology/MilitaryPerson",
  12 "parent": "http://dbpedia.org/ontology/WrittenWork",
  12 "parent": "http://dbpedia.org/ontology/Newspaper",
  12 "parent": "http://dbpedia.org/ontology/Building",
  11 "parent": "http://dbpedia.org/ontology/InformationAppliance",
  10 "parent": "http://dbpedia.org/ontology/MusicGenre",
   9 "parent": "http://dbpedia.org/ontology/Medicine",
   9 "parent": "http://dbpedia.org/ontology/Manga",
   9 "parent": "http://dbpedia.org/ontology/Legislature",
   9 "parent": "http://dbpedia.org/ontology/Disease",
   9 "parent": "http://dbpedia.org/ontology/ChemicalCompound",
   8 "parent": "http://dbpedia.org/ontology/Saint",
   8 "parent": "http://dbpedia.org/ontology/Non-ProfitOrganisation",
   8 "parent": "http://dbpedia.org/ontology/Monarch",
   8 "parent": "http://dbpedia.org/ontology/GovernmentAgency",
   8 "parent": "http://dbpedia.org/ontology/Cricketer",
   8 "parent": "http://dbpedia.org/ontology/ComicsCharacter",
   8 "parent": "http://dbpedia.org/ontology/AnimangaCharacter",
   7 "parent": "http://dbpedia.org/ontology/Ship",
   7 "parent": "http://dbpedia.org/ontology/Band",
   7 "parent": "http://dbpedia.org/ontology/Architect",
   7 "parent": "http://dbpedia.org/ontology/Agent",
   6 "parent": "http://dbpedia.org/ontology/TelevisionStation",
   6 "parent": "http://dbpedia.org/ontology/River",
   6 "parent": "http://dbpedia.org/ontology/EducationalInstitution",
   6 "parent": "http://dbpedia.org/ontology/ComicsCreator",
   5 "parent": "http://dbpedia.org/ontology/President",
   5 "parent": "http://dbpedia.org/ontology/Lake",
   5 "parent": "http://dbpedia.org/ontology/Island",
   5 "parent": "http://dbpedia.org/ontology/Eukaryote",
   5 "parent": "http://dbpedia.org/ontology/Engineer",
   5 "parent": "http://dbpedia.org/ontology/BroadcastNetwork",
   5 "parent": "http://dbpedia.org/ontology/Album",
   4 "parent": "http://dbpedia.org/ontology/SoccerPlayer",
   4 "parent": "http://dbpedia.org/ontology/Rocket",
   4 "parent": "http://dbpedia.org/ontology/Road",
   4 "parent": "http://dbpedia.org/ontology/Politician",
   4 "parent": "http://dbpedia.org/ontology/Place",
   4 "parent": "http://dbpedia.org/ontology/MountainRange",
   4 "parent": "http://dbpedia.org/ontology/Mammal",
   4 "parent": "http://dbpedia.org/ontology/Continent",
   4 "parent": "http://dbpedia.org/ontology/Comedian",
   4 "parent": "http://dbpedia.org/ontology/BodyOfWater",
   4 "parent": "http://dbpedia.org/ontology/Bank",
   4 "parent": "http://dbpedia.org/ontology/ArtificialSatellite",
   3 "parent": "http://dbpedia.org/ontology/Protein",
   3 "parent": "http://dbpedia.org/ontology/Planet",
   3 "parent": "http://dbpedia.org/ontology/Museum",
   3 "parent": "http://dbpedia.org/ontology/HistoricPlace",
   3 "parent": "http://dbpedia.org/ontology/Game",
   3 "parent": "http://dbpedia.org/ontology/College",
   3 "parent": "http://dbpedia.org/ontology/Bacteria",
   3 "parent": "http://dbpedia.org/ontology/Automobile",
   2 "parent": "http://dbpedia.org/ontology/SpaceShuttle",
   2 "parent": "http://dbpedia.org/ontology/SoccerManager",
   2 "parent": "http://dbpedia.org/ontology/School",
   2 "parent": "http://dbpedia.org/ontology/RecordLabel",
   2 "parent": "http://dbpedia.org/ontology/PrimeMinister",
   2 "parent": "http://dbpedia.org/ontology/NaturalPlace",
   2 "parent": "http://dbpedia.org/ontology/Mountain",
   2 "parent": "http://dbpedia.org/ontology/MilitaryStructure",
   2 "parent": "http://dbpedia.org/ontology/Judge",
   2 "parent": "http://dbpedia.org/ontology/Dam",
   2 "parent": "http://dbpedia.org/ontology/Criminal",
   2 "parent": "http://dbpedia.org/ontology/ChristianBishop",
   2 "parent": "http://dbpedia.org/ontology/BiologicalDatabase",
   2 "parent": "http://dbpedia.org/ontology/Astronaut",
   2 "parent": "http://dbpedia.org/ontology/AnatomicalStructure",
   2 "parent": "http://dbpedia.org/ontology/AmericanFootballPlayer",
   2 "parent": "http://dbpedia.org/ontology/AcademicJournal",
   1 "she and her parent",
   1 "parent": "http://dbpedia.org/ontology/Wrestler",
   1 "parent": "http://dbpedia.org/ontology/Work",
   1 "parent": "http://dbpedia.org/ontology/Weapon",
   1 "parent": "http://dbpedia.org/ontology/Village",
   1 "parent": "http://dbpedia.org/ontology/TennisPlayer",
   1 "parent": "http://dbpedia.org/ontology/TelevisionSeason",
   1 "parent": "http://dbpedia.org/ontology/SumoWrestler",
   1 "parent": "http://dbpedia.org/ontology/Station",
   1 "parent": "http://dbpedia.org/ontology/Star",
   1 "parent": "http://dbpedia.org/ontology/Stadium",
   1 "parent": "http://dbpedia.org/ontology/SportsTeamSeason",
   1 "parent": "http://dbpedia.org/ontology/Spacecraft",
   1 "parent": "http://dbpedia.org/ontology/SpaceStation",
   1 "parent": "http://dbpedia.org/ontology/Song",
   1 "parent": "http://dbpedia.org/ontology/SoccerClub",
   1 "parent": "http://dbpedia.org/ontology/Senator",
   1 "parent": "http://dbpedia.org/ontology/RailwayStation",
   1 "parent": "http://dbpedia.org/ontology/RadioStation",
   1 "parent": "http://dbpedia.org/ontology/ProtectedArea",
   1 "parent": "http://dbpedia.org/ontology/Pope",
   1 "parent": "http://dbpedia.org/ontology/Play",
   1 "parent": "http://dbpedia.org/ontology/Plant",
   1 "parent": "http://dbpedia.org/ontology/Olympics",
   1 "parent": "http://dbpedia.org/ontology/MusicalWork",
   1 "parent": "http://dbpedia.org/ontology/Musical",
   1 "parent": "http://dbpedia.org/ontology/Murderer",
   1 "parent": "http://dbpedia.org/ontology/MotorsportRacer",
   1 "parent": "http://dbpedia.org/ontology/Mineral",
   1 "parent": "http://dbpedia.org/ontology/Medician",
   1 "parent": "http://dbpedia.org/ontology/Locomotive",
   1 "parent": "http://dbpedia.org/ontology/Library",
   1 "parent": "http://dbpedia.org/ontology/HorseRace",
   1 "parent": "http://dbpedia.org/ontology/HockeyTeam",
   1 "parent": "http://dbpedia.org/ontology/HistoricBuilding",
   1 "parent": "http://dbpedia.org/ontology/Grape",
   1 "parent": "http://dbpedia.org/ontology/Galaxy",
   1 "parent": "http://dbpedia.org/ontology/FormulaOneTeam",
   1 "parent": "http://dbpedia.org/ontology/FormulaOneRacer",
   1 "parent": "http://dbpedia.org/ontology/FilmFestival",
   1 "parent": "http://dbpedia.org/ontology/Currency",
   1 "parent": "http://dbpedia.org/ontology/Convention",
   1 "parent": "http://dbpedia.org/ontology/Constellation",
   1 "parent": "http://dbpedia.org/ontology/Cleric",
   1 "parent": "http://dbpedia.org/ontology/Boxer",
   1 "parent": "http://dbpedia.org/ontology/Beverage",
   1 "parent": "http://dbpedia.org/ontology/BasketballLeague",
   1 "parent": "http://dbpedia.org/ontology/AutomobileEngine",
   1 "parent": "http://dbpedia.org/ontology/AustralianRulesFootballPlayer",
   1 "parent": "http://dbpedia.org/ontology/Athlete",
   1 "parent": "http://dbpedia.org/ontology/Anime",
   1 "parent": "http://dbpedia.org/ontology/AmusementParkAttraction",
   1 "parent": "http://dbpedia.org/ontology/Airport",
   1 "parent": "http://dbpedia.org/ontology/Airline",
   1 "parent": "http://dbpedia.org/ontology/Aircraft",
   1 "parent",
